customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_months,monthly_per_service,is_month_to_month,has_fiber,no_online_support,avg_monthly_spend,past_emails_sent,past_discount_offered,support_tickets_6m,days_since_last_interaction,CLV
5156-UMKOW,Female,0,No,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.65,90.05,0,3,14.825,1,0,0,22.5125,3,10,0,259,303.91875
1247-QBVSH,Female,0,Yes,Yes,43,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.2,2169.4,0,43,16.733333333333334,1,0,0,49.304545454545455,0,0,0,115,1651.7022727272727
6734-GMPVK,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.3,550.6,0,5,35.1,1,1,0,91.76666666666667,1,10,2,148,1330.6166666666666
9822-OAOVB,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,0,1,18.483333333333334,1,0,1,27.725,2,10,0,325,346.5625
6161-ERDGD,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,85.45,6300.85,0,71,28.483333333333334,0,0,0,87.51180555555555,1,0,4,20,4156.810763888889
1226-JZNKR,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.8,160.05,0,8,9.9,0,0,0,17.783333333333335,4,0,0,93,284.53333333333336
7318-EIVKO,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.25,436.6,0,8,19.75,1,0,1,48.51111111111111,0,0,1,147,776.1777777777778
3771-PZOBW,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,0,20,30.233333333333334,1,1,1,84.82619047619048,1,0,1,125,1866.1761904761904
5136-KCKGI,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467.0,1,33,34.56666666666667,0,1,1,101.97058823529412,4,0,2,223,2906.1617647058824
8231-BSWXX,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),79.05,5552.5,0,71,26.349999999999998,0,1,0,77.11805555555556,1,10,3,120,3663.107638888889
6486-LHTMA,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.7,2835.5,0,31,30.233333333333334,0,1,1,88.609375,2,5,1,127,2436.7578125
4083-BFNYK,Female,1,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),95.0,3591.25,0,38,31.666666666666668,0,1,0,92.08333333333333,4,0,0,286,2854.583333333333
3722-WPXTK,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.35,88.35,1,1,29.45,1,1,1,44.175,2,0,1,355,552.1875
7389-KBFIT,Female,0,Yes,Yes,2,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,30.25,63.75,0,2,15.125,1,0,0,21.25,3,0,2,152,276.25
7176-WIONM,Female,0,Yes,No,12,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,0,12,24.925,1,0,1,47.473076923076924,1,0,1,324,854.5153846153846
5141-ZUVBH,Female,0,No,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),93.0,870.25,0,9,31.0,1,1,0,87.025,2,10,1,199,1435.9125000000001
1089-HDMKP,Male,1,No,Yes,11,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.55,601.25,0,11,18.183333333333334,1,0,0,50.104166666666664,1,5,2,272,876.8229166666666
7623-HKYRK,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,111.65,0,6,9.85,1,0,0,15.950000000000001,3,0,0,147,239.25000000000003
0310-SUCIN,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,0,71,28.266666666666666,0,0,0,83.97361111111111,3,0,1,300,3988.746527777778
5197-PYEPU,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.45,3923.8,0,42,31.483333333333334,0,1,0,91.25116279069768,1,0,2,220,3011.2883720930236
2929-ERCFZ,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,1,8,31.400000000000002,1,1,1,86.36666666666666,3,0,2,227,1381.8666666666666
7548-SEPYI,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.25,512.45,1,5,32.083333333333336,1,1,0,85.40833333333335,3,0,1,305,1238.4208333333336
8835-VSDSE,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.7,141.45,1,2,23.566666666666666,1,1,1,47.15,3,0,3,178,612.9499999999999
6619-RPLQZ,Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,892.15,0,45,10.425,0,0,0,19.394565217391303,2,0,1,97,669.1125
3275-RHRNE,Male,0,Yes,Yes,28,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.0,1682.05,0,28,30.0,0,0,0,58.001724137931035,0,0,3,115,1508.0448275862068
3503-TYDAY,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.45,3398.9,0,43,26.816666666666666,1,1,0,77.24772727272727,4,0,0,122,2587.798863636364
6901-GOGZG,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.95,4984.85,0,60,28.316666666666666,0,0,0,81.7188524590164,1,0,1,284,3432.191803278689
1623-NLDOT,Female,0,Yes,No,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,33.55,1445.3,1,42,16.775,0,0,0,33.61162790697674,2,0,3,194,1109.1837209302325
7021-XSNYE,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49.65,305.55,0,7,24.825,0,0,0,38.19375,2,0,2,239,592.0031250000001
9621-OUPYD,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,507.9,0,25,10.1,0,0,0,19.534615384615385,1,0,0,214,478.5980769230769
9898-KZQDZ,Female,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.55,3640.45,1,40,31.516666666666666,1,1,1,88.79146341463414,2,0,1,2,2841.3268292682924
8982-NHAVY,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.5,2673.45,0,27,33.5,0,1,1,95.48035714285713,6,5,4,247,2434.7491071428567
4307-KWMXE,Male,0,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,35.75,389.8,0,10,17.875,1,0,0,35.43636363636364,0,0,0,261,602.4181818181819
0141-YEAYS,Female,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.45,2401.05,0,27,28.816666666666666,1,1,0,85.75178571428572,4,0,4,167,2186.670535714286
2450-ZKEED,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),53.8,651.55,0,11,17.933333333333334,0,0,0,54.29583333333333,2,10,0,331,950.1770833333333
3694-DELSO,Male,0,Yes,Yes,4,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),38.55,156.1,0,4,19.275,1,0,1,31.22,1,0,3,260,437.08
3893-JRNFS,Male,0,No,No,68,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.9,2796.35,0,68,19.95,1,0,1,40.5268115942029,2,5,0,2,1864.2333333333333
9603-OAIHC,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,0,1,23.349999999999998,1,1,1,35.025,4,0,0,259,437.8125
1133-KXCGE,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,407.05,0,18,10.05,0,0,0,21.423684210526318,1,0,2,215,449.89736842105265
5236-PERKL,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465.0,1,57,37.65,0,1,0,111.46551724137932,2,0,2,260,4514.353448275862
0142-GVYSN,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.3,511.25,0,26,10.15,1,0,0,18.935185185185187,2,0,1,56,473.3796296296297
1049-FYSYG,Female,0,Yes,No,17,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.65,646.05,0,17,17.825,1,0,0,35.891666666666666,5,0,1,354,735.7791666666667
7854-FOKSF,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.9,35.9,1,1,17.95,1,0,1,17.95,1,0,0,169,224.375
2519-FAKOD,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,1,38,33.083333333333336,1,1,1,96.85000000000001,0,10,1,82,3002.3500000000004
8406-LNMHF,Male,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.95,4903.15,0,59,27.650000000000002,0,1,0,81.71916666666667,2,0,2,199,3391.3454166666666
1821-BUCWY,Male,0,No,No,30,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,55.65,1653.85,0,30,18.55,0,0,1,53.349999999999994,1,0,1,155,1440.4499999999998
8263-JQAIK,Male,1,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,47.5,1,2,12.225,1,0,1,15.833333333333334,0,0,4,310,205.83333333333334
0023-UYUPN,Female,1,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.2,1306.3,0,50,12.6,0,0,0,25.613725490196078,1,5,0,278,947.7078431372549
8314-DPQHL,Male,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,50.8,463.6,0,9,25.4,0,0,0,46.36,1,5,1,134,764.9399999999999
1465-WCZVT,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,60.65,0,3,9.825,1,0,0,15.1625,2,5,1,293,204.69375
9481-SFCQY,Female,0,No,Yes,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.8,824.85,0,14,19.933333333333334,1,0,1,54.99,2,0,2,204,1044.81
6360-SVNWV,Female,1,No,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.55,2094.65,0,31,24.516666666666666,1,1,1,65.4578125,2,0,0,364,1800.08984375
0567-GGCAC,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,61.4,438.9,0,7,20.466666666666665,1,0,0,54.8625,0,0,1,184,850.36875
7089-IVVAZ,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,1,8,34.449999999999996,1,1,0,94.14444444444445,3,0,0,84,1506.3111111111111
8884-MRNSU,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,329.75,0,17,9.95,0,0,0,18.319444444444443,1,5,0,292,375.5486111111111
2171-UDMFD,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,674.55,0,32,9.725,1,0,0,20.440909090909088,1,10,1,137,572.3454545454545
9050-IKDZA,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,81.5,162.55,0,2,27.166666666666668,1,1,1,54.18333333333334,3,0,1,217,704.3833333333334
2205-YMZZJ,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,546.95,1,7,28.266666666666666,1,1,1,68.36875,1,0,0,105,1059.715625
9802-CAQUT,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.55,7887.25,0,72,36.516666666666666,0,1,0,108.04452054794521,0,0,3,56,5186.13698630137
1254-IZEYF,Female,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,3186.65,1,31,33.31666666666667,1,1,0,99.5828125,1,0,0,91,2738.52734375
0187-WZNAB,Female,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.4,1972.35,0,27,24.8,1,1,1,70.44107142857142,2,0,1,271,1796.2473214285712
9492-TOKRI,Female,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.0,1527.35,1,18,30.0,1,1,0,80.38684210526316,2,0,2,58,1688.1236842105263
1475-VWVDO,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,490.55,0,7,24.96666666666667,1,1,1,61.31875,1,10,0,258,950.4406250000001
9221-OTIVJ,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.85,1531.4,1,14,34.949999999999996,1,1,0,102.09333333333333,1,0,3,192,1939.7733333333333
1357-MVDOZ,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.65,683.25,0,11,19.883333333333333,1,0,1,56.9375,4,10,1,116,996.40625
7602-MVRMB,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,8058.85,0,72,36.81666666666667,0,1,0,110.39520547945206,3,0,1,194,5298.969863013699
3325-FUYCG,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,106.1,2847.4,1,28,35.36666666666667,0,1,0,98.18620689655172,0,0,2,157,2552.841379310345
5908-QMGOE,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,1,15,24.733333333333334,1,1,1,70.86875,1,0,2,274,1381.9406250000002
1197-BVMVG,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,294.45,0,4,24.816666666666666,1,1,1,58.89,3,0,2,352,824.46
5406-KGRMX,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.55,1719.15,0,71,12.275,0,0,0,23.877083333333335,3,0,2,274,1134.1614583333335
8481-YYXWG,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.35,461.7,1,5,29.78333333333333,1,1,0,76.95,1,0,0,35,1115.775
5968-HYJRZ,Male,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1160.45,0,47,12.275,0,0,0,24.176041666666666,2,0,3,111,858.2494791666667
5198-EFNBM,Male,1,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,90.65,5199.8,0,57,30.21666666666667,0,1,0,89.65172413793104,3,10,1,228,3630.894827586207
7516-GMHUV,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.05,5163.3,0,50,35.016666666666666,0,1,1,101.24117647058824,1,0,1,196,3745.9235294117652
7140-ADSMJ,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,162.3,0,8,10.225,1,0,0,18.033333333333335,0,5,1,315,288.53333333333336
2230-XTUWL,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,883.35,0,48,9.775,0,0,0,18.027551020408165,2,0,2,289,648.991836734694
7706-YLMQA,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.7,1341.5,0,70,9.85,0,0,0,18.8943661971831,3,0,0,182,888.0352112676057
2585-KTFRE,Male,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.45,70.45,0,1,23.483333333333334,1,0,0,35.225,2,0,0,253,440.3125
7994-UYIVZ,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,0,8,28.55,1,1,1,73.27222222222223,3,5,1,238,1172.3555555555556
2609-IAICY,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.15,77.15,1,1,25.71666666666667,1,1,1,38.575,0,0,1,297,482.18750000000006
1740-CSDJP,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,1,1,17.625,1,0,1,17.625,2,0,3,41,220.3125
7717-BICXI,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1205.05,0,60,10.275,0,0,0,19.754918032786886,4,0,4,87,829.7065573770492
6559-RAKOZ,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.95,4917.9,0,49,32.65,0,1,0,98.35799999999999,4,0,0,175,3590.0669999999996
2636-OHFMN,Male,0,Yes,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.55,201.0,1,4,24.275,1,0,0,40.2,2,5,1,277,562.8000000000001
4716-MRVEN,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,599.3,0,29,10.0,0,0,0,19.976666666666667,2,0,2,342,529.3816666666667
2143-LJULT,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.25,1733.15,0,67,12.625,0,0,0,25.4875,1,0,3,296,1159.68125
1323-OOEPC,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.4,5149.5,1,53,32.800000000000004,1,1,0,95.36111111111111,1,5,2,279,3671.402777777778
3200-MNQTF,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4677.1,0,67,23.633333333333336,0,0,0,68.78088235294118,0,0,1,306,3129.5301470588233
6164-HXUGH,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,119.3,0,6,9.925,1,0,0,17.04285714285714,2,0,0,32,255.6428571428571
5630-IXDXV,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,4849.1,0,47,35.449999999999996,1,1,0,101.02291666666667,0,0,2,27,3586.313541666667
0320-DWVTU,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,99.5,5424.25,0,53,33.166666666666664,0,1,0,100.44907407407408,1,5,1,208,3867.2893518518517
9135-MGVPY,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.7,5878.9,0,69,28.233333333333334,0,0,0,83.9842857142857,3,10,1,89,3905.269285714285
1212-GLHMD,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.05,244.85,0,3,28.683333333333334,1,1,1,61.2125,0,0,4,81,826.36875
7878-JGDKK,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.55,220.75,0,4,14.85,1,0,1,44.15,2,5,1,247,618.1
1088-AUUZZ,Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),75.85,4261.2,0,56,25.28333333333333,0,0,0,74.7578947368421,1,0,1,334,2990.315789473684
0397-GZBBC,Male,1,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,1,59,31.28333333333333,1,1,1,92.9125,2,0,3,357,3855.8687499999996
6614-YWYSC,Male,1,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.0,1501.75,0,61,12.5,0,0,0,24.221774193548388,0,0,0,190,1029.4254032258066
9588-OZDMQ,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,89.75,0,2,15.0,1,0,1,29.916666666666668,2,0,2,277,388.9166666666667
7641-EUYET,Male,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.7,4541.2,1,46,33.56666666666667,1,1,0,96.62127659574467,1,0,1,17,3381.7446808510635
6476-EPYZR,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,255.5,0,12,10.25,1,0,0,19.653846153846153,3,5,1,212,353.7692307692308
9921-ZVRHG,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,1072.0,1,14,26.816666666666666,1,1,1,71.46666666666667,3,0,1,210,1357.8666666666668
1174-FGIFN,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,90.45,2509.25,0,28,30.150000000000002,0,1,0,86.52586206896552,2,10,0,1,2249.6724137931037
6620-HVDUJ,Male,0,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.45,1440.75,0,24,20.150000000000002,1,0,0,57.63,2,0,0,93,1383.1200000000001
4701-MLJPN,Male,0,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,55.25,1715.65,1,31,18.416666666666668,1,0,0,53.6140625,2,0,1,344,1474.38671875
1032-MAELW,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,78.45,5333.35,0,68,26.150000000000002,0,0,0,77.2949275362319,0,0,0,294,3555.566666666667
7641-TQFHN,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,100.55,3895.35,0,39,33.516666666666666,0,1,0,97.38374999999999,2,0,2,16,3067.5881249999998
1552-TKMXS,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,869.9,0,42,10.175,1,0,0,20.230232558139534,2,5,0,238,667.5976744186046
9206-GVPEQ,Male,0,Yes,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.45,706.85,1,13,27.225,1,0,0,50.489285714285714,1,0,1,15,934.0517857142858
8622-ZLFKO,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.75,512.25,0,6,30.25,1,1,0,73.17857142857143,3,10,2,154,1097.6785714285716
1596-BBVTG,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.35,2636.05,1,35,25.116666666666664,1,1,1,73.22361111111111,1,10,1,176,2160.0965277777777
6188-UXBBR,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,814.75,0,38,10.125,0,0,0,20.891025641025642,1,0,1,130,647.6217948717949
